Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
6df27c2f-b3d5-4da0-b9b2-5abaa8796d35,"We view family as a sticky rice, the more you heat it up the more it sticks. I want to preserve this value into the future.",Neutral,Community and Family Bonds,,,
9422df0f-8484-473f-b526-bf67628b2182,family ties,Neutral,Community and Family Bonds,,,
16490dee-b538-43ad-8808-8b04fbfd1e5e,respect parents and elders and taking care of them ,Positive,Mutual Support and Cooperation,Respect for Elders,,
82c05858-b07f-47df-af80-b232c402f7b4,"the idea that cultural diversity should be preserved 
I think it should continue.",Neutral,Cultural Diversity,,,
f96e0a89-f53d-4b57-91b3-52ccf0af72ce,the way my culture is going on with peace and helping each other irrespective of the situations and times that we are in. We just go forward without backing out and we fight for our respect and be together that i want to preserve into the future.,Positive,Empathy and Compassion,Mutual Support and Cooperation,,
0fa79f05-e77f-4f95-a82e-932f79a885c7,"truth, honesty and mankind ",Neutral,Emotional Connections and Relationships,,,
d9c569f3-ab2a-462d-bb91-81e9d5efad7e,"unity

respect for humanity

courtesy ",Neutral,Cultural Heritage and Traditions,Empathy and Compassion,,
f3b35b85-7721-475d-872b-5c045ecf4c63,value of life,Positive,Community and Family Bonds,,,
bb800ab0-0d3e-4d81-b712-170b681a9f49,具有职业责任，个人应当保持对职业的尽职尽责和对成功的追求。,Neutral,Other,,,
f4719085-36de-4cbb-b2c8-89fab607bc60,Acceptance of others.,Neutral,Inclusivity and Acceptance,,,
4c5325b5-a957-4f7c-9f0c-9d41c5f7566f,Always kind to others,Positive,Hospitality and Kindness,,,
b93aa624-f10f-4c9a-a693-2277ead2d5ca,Diversity that has defined our characters,Neutral,Cultural Diversity,,,
be9ee9a7-befa-48a6-97eb-66e0f85489af,"Don't take sorrow and Don't give sorrow. Give Blessings and take blessings. Be pure in thoughts, words and deeds.",Neutral,Hospitality and Kindness,Mutual Support and Cooperation,,
df34f7a8-55cc-426e-b64c-7c0643c84e24,Everything left by history is a precious treasure. I believe time will filter it out well.,Positive,Other,,,
b11be271-6dfa-4a67-93ce-b9a6b92a51aa,Familial connection and celebrating our culture is one thing that i would like to pass on to the future. Our culture is qute diverse and i would like the future generations to know how special our culture is,Neutral,Community and Family Bonds,Cultural Heritage and Traditions,Cultural Identity and Belonging,
2ccaf759-9238-47b4-a688-f4dff7e1547c,Family comes first and everyone is considered family.,Positive,Community and Family Bonds,,,
24c43fe9-6c8c-42c0-af85-366fcb00fa24,Hospitality and joy,Positive,Hospitality and Kindness,,,
9b797188-7d46-4a54-b4fe-2457ab80032e,I think good food and living with different races are things that I want to preserve in the future. This will ensure that racism is not prevalent or less prevalent in the future. This will also make everyone happy since they can experience different cultures.,Neutral,Cultural Diversity,Food Culture,,
e160656f-89c5-4c4c-8d88-dd711c79e3a1,I think the freedom of mind and not being afraid to be who they are. ,Positive,Freedom of Expression,,,
dc441560-abbb-43d0-8eb5-89749695f191,"I think the poetry, literature, food recipes and music in my culture should be preserved, and the respect and help that the younger generation should give to the older generation should also be preserved.",Neutral,Cultural Heritage and Traditions,Food Culture,Mutual Support and Cooperation,Respect for Elders
f1ab2635-ff47-4e99-ba2a-7cbf7ef0fe3b,I want to make sure people would be given options at all times.,Neutral,Other,,,
ede8c0ad-88ec-45b5-a497-2224515d7295,"I would say resilience. My country has been through a lot in its little more than 200 years of existence, but there is something about its spirit that remains with the years: the ability to get back up despite adversity.",Neutral,Resilience and Adaptability,,,
c8f42e91-e845-4cdf-9696-72ea202fcdb8,"It’s the unity in diversity, the heritage and the different languages ",Positive,Unity in Diversity,,,
a9747e5c-aa03-4f56-817b-e3b0aca4f90b,Love your own culture and respect other cultures,Positive,Cultural Identity and Belonging,Inclusivity and Acceptance,,
00c2e131-11df-42ee-ab29-cd53cc7a9815,"Not forgetting who we are and trying to survive no matter what it takes

loving every human being no matter who they are",Neutral,Empathy and Compassion,Inclusivity and Acceptance,,
e0f67680-af45-43b8-b8a4-ba4fd3918548,"Our ability to be an ever evolving mix of different culture and people living in a small European country and all share the love of our national dishes, our sports teams, and our artists.",Positive,Cultural Diversity,Cultural Heritage and Traditions,,
02d7f57b-25da-44b4-acb4-96a7c6fed7ce,Respect and tolerance. Having museums to show case what our culture entails. Having traditional activities to showcase our culture.,Neutral,Cultural Heritage and Traditions,Hospitality and Kindness,Mutual Support and Cooperation,
ba71fc91-9321-40b5-abb1-d55fc1d39070,"Respect each other, do not interfere with other ethnic groups' culture, and do not demand political correctness",Negative,Inclusivity and Acceptance,,,
c6e16f5c-4466-48e4-a1db-045c12bd404e,Respect for our elders,Neutral,Respect for Elders,,,
84df48d3-aa19-4735-ab5e-681ec8e66733,"Respect to eldest, love to kids. ",Positive,Cultural Identity and Belonging,Respect for Elders,,
1190bff6-3e73-4ac3-a167-41868c6fbb5e,The appreciation for all the members and their contributions to the larger picture overall,Positive,Community and Family Bonds,Mutual Support and Cooperation,,
f0d48a42-4058-4b2e-b90e-70dc562f0357,The culture differences is important as it allows people to differentiate and identify themselves distinctly among a group,Neutral,Cultural Diversity,,,
c5644465-e0a6-41e1-b45d-06be7a9b880a,"The history. How my land can become a free nation, and how old civilisations thrived in their times. And also the downfall of said civilisations. It would be a lesson for future leaders and its people.",Neutral,Cultural Heritage and Traditions,Storytelling and Oral Traditions,,
80b629f8-f8c6-4cf6-8c85-c695defc5b3e,"The idea that my culture has about death, for us it is not a sad day, on the contrary, it is a day to celebrate our deceased and remember them in life.",Neutral,Spirituality and Religion,,,
1fda5fb1-049c-4ae8-969d-6d3b28305d3e,"The language, food and values.",Neutral,Cultural Heritage and Traditions,Food Culture,,
891f8a31-f910-4e34-b90a-5606f38b1680,The one unique perspective that my culture brings is the unity and the togetherness.,Neutral,Cultural Identity and Belonging,,,
d8c981a6-2895-4000-a34a-56264099ec4f,"The warmth towards others, the lack of extremism, the open and moderate way of thinking.",Neutral,Hospitality and Kindness,Inclusivity and Acceptance,,
658c78ac-94ef-4aa3-a79d-7c11ecf7aecc,Togetherness.,Neutral,Community and Family Bonds,,,
03264753-3ca5-40cd-8799-452b749a42cb,Togetherness. ,Neutral,Community and Family Bonds,,,
f74b1aa1-0059-40dd-8125-fc214dd3d747,Togetherness. ,Neutral,Community and Family Bonds,,,
4bafe4b1-a32b-4a1f-bc2f-44246152661e,Unique literature and history. Persevering through tough times,Neutral,Cultural Heritage and Traditions,Storytelling and Oral Traditions,,
170bed66-3208-42c1-8fbf-92167d703b8b,"Uniqueness, and diversity ",Neutral,Cultural Diversity,,,
ae1d7455-3d97-45f8-94b1-399a8daacce4,Yeah culture is what makes you unique from other communities. The togetherness and accomodative trait of my culture is what I would love to be preserved to the future generations.,Positive,Community and Family Bonds,Cultural Heritage and Traditions,Inclusivity and Acceptance,
eb3a3418-81c9-4a04-bdc0-cc7961d6e038,enjoy this life in future,Positive,Cultural Identity and Belonging,,,
34561e37-000d-49b9-a24e-5fd30e871c5d,"our language food, clothes family gatherings",Neutral,Other,,,
f18ba393-1b2f-47a9-9387-7d90306e3b56,A respect for elders and honor of traditions. ,Neutral,Cultural Heritage and Traditions,Respect for Elders,,
7e4290be-5995-4a0b-ab07-43114ba9e939,All the humanity good aspects of my culture,Positive,Cultural Heritage and Traditions,,,
bd5c02c9-9eae-4fc4-9e5c-e13281bbb2f2,Being happy is the most important thing,Neutral,Other,,,
62268789-9dd4-42fe-9e2d-e2f94294b91c,Being welcoming of ALL ,Positive,Inclusivity and Acceptance,,,
fccbd88e-bfeb-4dc4-a3ad-6509b66ea4fb,Commitment to traditional values.,Neutral,Cultural Heritage and Traditions,,,
18d7f889-c616-45c9-846d-917a7ae2afe5,Diversity,Neutral,Cultural Diversity,,,
fafda8ca-4f52-4e21-a098-2f136c6890c5,"Diversity and inclusion , one's self belief ",Neutral,Cultural Identity and Belonging,Inclusivity and Acceptance,,
fa1f784d-24e3-406b-aa6f-9831eccde414,FAMILY,Neutral,Community and Family Bonds,,,
8878dfee-d133-49fb-b133-552b82f1c512,Family coming together for holidays enjoying family recipes ,Positive,Celebrations and Festivals,Community and Family Bonds,Cultural Heritage and Traditions,
ae982f61-c8bb-4f1e-aab4-615b082fdfc3,Friendliness,Neutral,Hospitality and Kindness,,,
b7b8caac-1f19-4c5b-8a9e-ef8b0befd875,Hospitality and food. Indian food is the best.,Positive,Food Culture,Hospitality and Kindness,,
490f3241-0b18-47c6-8cec-78ad9db52ace,"I believe my culture champions the idea that people should be able to live their lives without interference from others, on the condition that their lives style does not impinge or harm others; that caveat is hugely important, and no cultural belief including religion or economic need should be allowed to physically or mentally harm other people. ",Neutral,Civic Responsibility and Social Justice,Inclusivity and Acceptance,,
441d0ff3-8833-4a48-ae2f-ae49e1daabe5,"I think all events that bring together people and such traditions are worthwile being preserved. And at an ""Oktoberfest"" an Italien can drink beer next to a Chinese - Culture as diplomatic worldwide ""bringing people together"".",Neutral,Cultural Diversity,,,
9955618e-629d-43dc-b2b4-597e3688709f,"I want to preserve the old tools that have merged with my culture, as well as the innocence that women have, because it is what makes married life beautiful, or this is what I see personally.",Neutral,Cultural Heritage and Traditions,Respect for Elders,,
508696c5-262e-4db7-80b4-d6c7d102d8a4,"In my Indian culture, the unique perspective of ""Vasudhaiva Kutumbakam""—the idea that the world is one family—emphasizes universal compassion, unity, and respect for all. This perspective fosters a deep sense of community and interconnectedness. Preserving this value into the future can help promote global harmony and mutual understanding, encouraging people to work together across cultures and boundaries.",Positive,Community and Family Bonds,Cultural Heritage and Traditions,Cultural Identity and Belonging,Interconnectedness and Collective Responsibility
85bb85a2-468c-4323-87a8-2fa859d5d55b,"Integration of Nature in Daily Life.
",Neutral,Environmental Respect and Sustainability,,,
a924301a-9363-4d89-a3c8-103547c550f5,Living with our family with our grandparents also dressing code I would like to preserve for future.,Neutral,Community and Family Bonds,Traditions of Care and Support,,
d81c50e5-c25c-4c12-a145-1a9bd7c48113,Love of nature.,Positive,Respect for Nature,,,
c5cb23c9-d8db-4208-9e5f-2f8be85c6135,My culture's hospitality and respecting the elders.,Positive,Hospitality and Kindness,Respect for Elders,,
a404263c-ec6c-4cf7-9d46-c8b2cc60a49a,"One unique perspective my culture brings is the deep value placed on communal harmony and intergenerational respect. In Indian culture, there is a strong emphasis on family cohesion, respect for elders, and the celebration of festivals as communal events that bring people together. Preserving this sense of unity and respect for tradition amidst global connectivity ensures that future generations continue to appreciate and uphold these valuable cultural practices.",Positive,Celebrations and Festivals,Community and Family Bonds,Cultural Heritage and Traditions,Respect for Elders
