Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
f9b3784e-0e21-42cf-abff-b570fd2efcd7,"I agree, we should get aware that we will interact with AI because it will make the situation and decisions so diffrent",Neutral,Impact on user behavior and choices,Transparency and user awareness,,,,,,,,
b61ddece-1483-45bb-adc1-b3a1be4c2d3b,"I agree, when my privacy is invaded upon, I should be made aware",Negative,Ethical considerations and user rights,Privacy concerns and data usage,,,,,,,,
d96db005-7167-4b18-9741-a4028adf6728,I agree. Because it is the right of the user to know whether they are interacting with a human or an AI. ,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
e1f9703b-212a-4473-bbcd-7d6132dfda62,I agree. Its human right to know when AI is involved,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
aec720ea-f0c1-434f-96eb-46e6260addeb,I agree. The reason for this is that it is our fundamental right to have proper information about every aspect of the behavior happening with us.,Positive,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
65b1c36e-37db-4647-a429-4f4b630f715e,I agree. This would make people aware of what they are dealing with. ,Neutral,Transparency and user awareness,,,,,,,,,
fd28e862-f236-4a16-9afd-3c783bef978e,"I agree. Users should be aware when AI is involved in social apps, like ride-sharing or dating, to ensure transparency and trust. This allows them to make informed choices and understand how their data is being used.",Neutral,AI's role in social applications,Disclosure of AI involvement,Ethical considerations and user rights,Transparency and user awareness,Trust and accountability in AI interactions,,,,,
5279403c-5e7d-4213-9182-3786309bfa2b,"I agreed,,this is because it's good for users to know if they are interacting with Ai or Ai agents for this will guide relationships ",Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
30ae8bfd-9e0a-4c22-ac88-6c56a9113211,I believe that users will be able to make better decisions if they are aware that AI is involved.,Neutral,Informed consent and decision-making,Transparency and user awareness,,,,,,,,
73722739-5719-41db-b39a-9a40f898b62d,I do agree because it is a human right to know whether there is involvement of AI.,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
8b81fb32-598b-4b71-aa8c-400c4a004d3b,I don't like people knowing my private parts without my knowledge.,Negative,Other,,,,,,,,,
aaaa6389-15db-4d2e-827a-50e274c80940,I don't want to be influenced by AI without my knowledge,Negative,Potential for manipulation or deception,,,,,,,,,
02fcc43c-7e05-4644-b6f0-80f48fa8a034,I dont think the use of AI really carries or creates that much impact in usage of such apps.,Negative,Other,,,,,,,,,
8f6f0197-057c-427c-9ddd-da6419f1619b,I think it is important to give consent to AI interactions,Neutral,Informed consent and decision-making,,,,,,,,,
1fec7347-0cd6-41b5-be91-55f37f89a956,I think it is inherently dishonest to apply the use of AI without human knowledge,Negative,Ethical considerations and user rights,Potential for manipulation or deception,,,,,,,,
dc90fe0e-8929-461e-952c-eea0a43a3353,I think it should always be transparent if an AI is involved,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
a61630ce-b6bf-44d6-bed6-d3f8c1b197e7,I think it will make social more safe,Positive,AI's role in social applications,,,,,,,,,
6735c92f-8e30-4f0e-a4d3-7ed916ce2bbf,I think it's always fair for people to know as much as possible about the services they use.,Positive,Transparency and user awareness,,,,,,,,,
79e00d7e-9cd2-4fc5-8403-4a7f177423d6,I think it's important to know that there is something non-human behind all of your decisions.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
0d5d5765-187e-4512-9626-fff9fd33dd45,I think it's people's right.,Neutral,Ethical considerations and user rights,User autonomy and control,,,,,,,,
566c98fc-fc1c-4a53-9a5e-e9f2042619fe,I think it’s only fair that people know that ai is involved.,Neutral,Disclosure of AI involvement,,,,,,,,,
d61807a6-2e76-4218-8076-7d350b8a305f,I think knowing AI is involved will give you the freedom to choose rely on it's suggestions while also making you feel like you are in charge,Positive,Disclosure of AI involvement,User autonomy and control,,,,,,,,
8887c51d-3910-42c8-b28a-58e79230f399,"I think letting other users know that it is AI involved can make them feel more at ease using this software. Some people only like to communicate with real people and don’t like AI. After knowing about AI, they will not choose it and will not feel offended.",Neutral,Disclosure of AI involvement,Transparency and user awareness,User comfort and acceptance of AI,User preference for human interaction,,,,,,
34655636-ed63-49b7-9a01-49a13ceb4e72,"I think people need to be informed that their data is fed to ai systems, and that ai systems can be used also to influence people's preference so there might be a bias or a selection of contents

",Neutral,Impact on user behavior and choices,Privacy concerns and data usage,,,,,,,,
2b326ea5-1513-432e-a18e-79549ae9ddf8,"I think that in those cases AI shouldn't be so involved, but if it is, it would be good to clarify it.",Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
2eeff7bd-06c2-49fb-bd21-cb766c395f61,"I think this is about transparency of information and the necessary right of users to know, allowing them to choose and judge whether to continue.",Neutral,Informed consent and decision-making,Transparency and user awareness,,,,,,,,
6ef4d8c9-4e0e-430b-b106-f2ce1f9141c4,I think this is an important notification to implement in these apps as some individuals may be uncomfortable with AI presence and feel they won't have control of their data for example.,Neutral,Privacy concerns and data usage,User comfort and acceptance of AI,,,,,,,,
270f80bb-d444-4c52-ace5-e978292d3e17,I totally agree,Positive,Uninformative answer,,,,,,,,,
866e7a19-33ba-4706-8982-2f207854ddf5,"I want to date a human being and their writing style and intelligence are dealbreakers for me, I don't want it to be altered by AI.",Negative,AI's role in matchmaking and dating apps,User preference for human interaction,,,,,,,,
9f32c6f5-d20e-47f7-89d1-47c2615d4bfa,"I was in between agree and disagree. We are already in the time where we are not informed if AI is being used, but I just feelknow at a gut level that dating apps are already using AI for matching. It doesn't hurt to not know, but I think it would feel better to know.",Neutral,AI's role in matchmaking and dating apps,Disclosure of AI involvement,Transparency and user awareness,,,,,,,
d73c1211-a8f3-4291-a7f3-89bb75b905be,I wish I knew about this in advance.,Neutral,User expectations and experience,,,,,,,,,
12575a7b-525d-45a9-9f50-e06e19d78d37,I would always like AI to disclose itself. There should be transparency because I need to know what actions I can take and against whom if situation turns adverse. I need to know my legal options whether to retalliate against AI or human. There is a stark difference. I might be more comfortable sometimes with AI involved in ride-share or dating as I can trust it to not to do something overtly criminal.,Neutral,Disclosure of AI involvement,Legal and regulatory implications,User comfort and acceptance of AI,,,,,,,
4a7174d8-35cb-490f-af66-515170356dd1,I'd agree because there's an AI in ther,Neutral,Uninformative answer,,,,,,,,,
17d979c0-e07d-43e8-845a-541eb8f23502,In the interest of transparency we should always be informed when ai activity is present ,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
bddcb897-5356-44fc-8bd2-ccdcb4d74515,Informing them about the existence of artificial intelligence will be more credible and they will use it according to their knowledge of the existence of artificial intelligence.,Neutral,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,,
53dba2ab-390c-4b87-831e-a943783dafe1,Involvement of AI should be informed. Because  AI can only give general responses not accurate answers with clear understanding.,Negative,AI's limitations and potential errors,Disclosure of AI involvement,,,,,,,,
f81845f8-498d-451d-b882-5f03ced40795,"It is essential for fostering transparency, trust, and ethical interaction. It promotes informed consent, agency, and the ability to engage critically with the technology. As AI continues to permeate various aspects of life, clear communication about its role is critical for building a responsible and user-centric technological environment.",Neutral,AI's integration into everyday life and applications,Ethical considerations and user rights,Informed consent and decision-making,Transparency and user awareness,,,,,,
f82c6422-7f32-4591-b8c2-6639e058ea33,"It is important to know that it is the AI that is suggesting options and that the user, being aware of this, can make their own decision.",Neutral,Informed consent and decision-making,User autonomy and control,,,,,,,,
37f753ee-77c5-43b7-b354-aa9dd4124de2,It is important to know whether you are communicating with someone or using a machine.,Neutral,Human vs. AI interaction dynamics,,,,,,,,,
5aed4ee8-ef9f-4277-a387-e11f22bacd9a,It is more helpful for customers to know in advance whether it is a real person or AI,Positive,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
41b0ae6c-5931-46d3-a814-77cb3ba69448,It makes sense to let people know so they can make informed choices,Positive,Impact on user behavior and choices,Informed consent and decision-making,,,,,,,,
969c8488-7b86-4847-aa9f-d7df932674e4,It should be clear to everyone if they are communicating to humans or bots.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
8bd90308-0c57-443a-947e-5dd048632159,It will make it way easier rather than finding out later it was AI not humans,Neutral,Disclosure of AI involvement,,,,,,,,,
19a9fef0-17d6-43c4-9b5d-095976f01cfe,It will tell people that AI is operating,Neutral,Uninformative answer,,,,,,,,,
7efb50bd-8ca5-4bac-ac35-f778faeb7be9,It would save time and human efforts ,Neutral,Other,,,,,,,,,
